Channel Category,Views,Likes,Dislikes,Comments,Publish Date
Entertainment,209732,4438,51,216,2018-09-13
Entertainment,253347,2693,90,180,2018-09-12
Entertainment,1571257,24145,529,1207,2018-09-12
Entertainment,5208597,83210,1762,10437,2018-09-12
Entertainment,520910,10018,419,1342,2018-09-11
Entertainment,3848915,51394,6556,0,2018-09-10
Entertainment,353165,13481,219,675,2018-09-08
Entertainment,529997,9620,69,184,2018-09-07
Entertainment,1139311,26680,593,1126,2018-09-07
Entertainment,1881864,27023,623,0,2018-09-06
Entertainment,114243,1549,69,335,2018-09-06
Entertainment,770410,14296,626,0,2018-09-05
Entertainment,2386392,66382,1573,2699,2018-09-04
Entertainment,2003299,61923,690,2896,2018-09-04
Entertainment,4189281,80062,11562,9397,2018-09-04
Entertainment,140132,6385,122,339,2018-09-01
Entertainment,33536,509,11,51,2018-08-30
Entertainment,102962,1886,68,262,2018-08-30
Entertainment,478155,15039,316,555,2018-08-25
Entertainment,228932,6905,118,262,2018-08-25
Entertainment,263928,4150,91,0,2018-08-24
Entertainment,97684,1770,85,158,2018-08-22
Entertainment,62304,1260,74,135,2018-08-21
Entertainment,1042866,32269,669,1531,2018-08-21
Entertainment,585089,38724,453,3988,2018-08-18
Entertainment,1910659,37152,661,1687,2018-08-13
Entertainment,190040,6927,149,318,2018-08-11
Entertainment,120034,2417,81,246,2018-08-08
Entertainment,1754356,52729,2608,1854,2018-08-04
Entertainment,488314,7343,135,310,2018-07-25
Entertainment,122546,3549,44,199,2018-07-18
Entertainment,3724611,50269,1004,2552,2018-06-11
Entertainment,840227,18402,1151,1650,2018-06-06
Entertainment,6753032,80415,4066,0,2018-06-05
Entertainment,1026314,11432,398,421,2018-06-04
Entertainment,257305,5311,62,184,2018-06-01
Entertainment,5836784,77559,1169,2744,2018-05-31
Entertainment,2114504,37358,401,0,2018-05-31
Entertainment,7764156,349972,1912,15861,2018-05-25
Entertainment,12489693,396368,10997,36232,2018-05-25
Entertainment,1279332,21905,486,933,2018-05-24
Entertainment,1547462,13387,671,641,2018-05-23
Entertainment,4504855,87347,1312,3792,2018-05-23
Entertainment,4251297,84360,958,0,2018-05-19
Entertainment,2909240,71605,987,1867,2018-05-18
Entertainment,11201609,209010,7514,28697,2018-05-17
Entertainment,3041417,39571,616,0,2018-05-17
Entertainment,1710978,22805,649,0,2018-05-16
Entertainment,145467,2491,85,106,2018-05-16
Entertainment,3827983,46152,1431,1944,2018-05-16
Entertainment,2383389,52994,490,0,2018-05-07
Entertainment,8248679,175323,1685,1992,2018-05-07
Entertainment,2582051,31618,706,738,2018-05-04
Entertainment,2538844,53269,700,0,2018-05-03
Entertainment,75669,1777,43,156,2018-05-03
Entertainment,152505,3565,56,215,2018-05-02
Entertainment,4876665,68374,1498,1958,2018-04-30
Entertainment,5135698,62578,2288,1739,2018-04-30
Entertainment,7269587,116892,2584,1396,2018-04-30
Entertainment,2147895,32229,271,581,2018-04-26
Entertainment,494628,8473,138,0,2018-04-23
Entertainment,10616152,166908,1710,3005,2018-04-19
Entertainment,10993950,196555,2607,5148,2018-04-19
Entertainment,29243341,566206,14868,18131,2018-04-19
Entertainment,8039666,146833,2332,2651,2018-04-19
Entertainment,201949,3328,83,144,2018-04-18
Entertainment,4375758,66323,1091,1181,2018-04-17
Entertainment,430404,8008,114,281,2018-04-17
Entertainment,2119886,56654,579,0,2018-04-12
Entertainment,23869650,669766,32826,0,2018-04-10
Entertainment,9649826,151742,6953,0,2018-04-10
Entertainment,2496382,23141,684,546,2018-04-09
Entertainment,2454242,32689,643,504,2018-04-04
Entertainment,248373,4929,73,146,2018-04-04
Entertainment,2791878,29749,1602,980,2018-04-03
Entertainment,3046086,30504,1776,1374,2018-04-02
Entertainment,10956732,179549,4255,1524,2018-03-28
Entertainment,12939374,157717,3946,4536,2018-03-27
Entertainment,300387,7708,68,395,2018-03-21
Entertainment,299737,5030,60,0,2018-03-13
Entertainment,700870,18727,151,745,2018-03-07
Entertainment,11495973,162781,4104,3744,2018-03-02
Entertainment,1981374,25013,479,782,2018-02-22
Entertainment,3122973,75874,3336,0,2018-02-22
Entertainment,6257376,132245,2165,0,2018-02-21
Entertainment,21537006,278539,15019,10934,2018-02-21
Entertainment,8812267,132713,2411,5411,2018-02-21
Entertainment,3566411,46179,720,608,2018-02-19
Entertainment,6490621,110131,1258,2126,2018-02-16
Entertainment,6738830,82506,2456,2012,2018-02-16
Entertainment,426287,7228,243,193,2018-02-16
Entertainment,2432889,33753,603,913,2018-02-15
Entertainment,2959720,48350,835,1565,2018-02-12
Entertainment,1180844,22111,614,442,2018-02-09
Entertainment,387402,6675,62,110,2018-02-02
Entertainment,5915599,68794,2247,2704,2018-02-02
Entertainment,6500626,88222,1333,1941,2018-02-02
Entertainment,1577801,25057,411,587,2018-02-02
Entertainment,9501485,160236,6869,5438,2018-02-01
Entertainment,4441611,47632,1013,1657,2018-02-01
Entertainment,10755021,208417,2690,8073,2018-02-01
Entertainment,2223521,37866,516,647,2018-01-26
Entertainment,1062719,19105,149,291,2018-01-26
Entertainment,1169679,17881,864,346,2018-01-26
Entertainment,298706,5009,43,99,2018-01-26
Entertainment,8433476,151412,2743,0,2018-01-25
Entertainment,1881537,19434,457,926,2018-01-25
Entertainment,7283755,138590,2723,4817,2018-01-18
Entertainment,1574850,12472,707,809,2018-01-17
Entertainment,4297640,46000,1057,1534,2018-01-16
Entertainment,10877340,203788,2304,4168,2018-01-15
Entertainment,1413553,38049,443,1240,2018-01-15
Entertainment,3760936,58728,2107,0,2018-01-12
Entertainment,4124698,47675,2051,1194,2018-01-09
Entertainment,4073998,151253,1070,0,2018-01-05
Entertainment,1457061,15794,285,0,2018-01-04
Entertainment,64421,1634,29,93,2018-01-02
Entertainment,114319,1762,310,94,2017-12-22
Entertainment,5422039,80255,1291,1367,2017-12-17
Entertainment,9936933,132067,1491,1476,2017-12-16
Entertainment,827821,11545,4913,0,2017-12-15
Entertainment,54765,821,20,32,2017-12-15
Entertainment,4801307,61945,816,1147,2017-12-14
Entertainment,3752863,53400,1446,1276,2017-12-14
Entertainment,4071923,62806,1213,1143,2017-12-13
Entertainment,75890,1876,40,162,2017-12-11
Entertainment,5148629,48681,1592,1324,2017-12-05
Entertainment,5030868,74450,1206,1570,2017-12-01
Entertainment,3993624,103023,826,2562,2017-11-29
Entertainment,3561720,192982,1076,10515,2017-11-28
Entertainment,8361668,274621,2485,11894,2017-11-27
Entertainment,12868843,385562,5934,24643,2017-11-27
Entertainment,7464126,108108,1417,2133,2017-11-21
Entertainment,1499546,10999,391,703,2017-11-21
Entertainment,1329431,37037,290,1567,2017-11-17
Entertainment,34889,965,40,0,2017-11-14
Entertainment,11126936,171919,1819,2361,2017-11-08
Entertainment,4428775,84716,928,0,2017-11-06
Entertainment,4889750,50019,809,0,2017-11-02
Entertainment,7986829,143605,2046,0,2017-11-01
Entertainment,12227625,184196,3094,0,2017-10-30
Entertainment,6342499,64405,2277,0,2017-10-27
Entertainment,3779561,104414,1300,1525,2017-10-24
Entertainment,1426297,26479,282,0,2017-10-13
Entertainment,15421608,150799,4104,3431,2017-10-10
Entertainment,2994477,46786,549,0,2017-10-09
Entertainment,2700047,40625,581,0,2017-10-05
Entertainment,7753985,92680,1945,2379,2017-10-04
Entertainment,17493537,366205,9141,8223,2017-09-22
Entertainment,11394081,112707,3259,0,2017-09-22
Entertainment,2033061,29702,523,0,2017-09-21
Entertainment,7695348,145967,1460,3075,2017-09-19
Entertainment,5818842,45584,1981,1182,2017-09-18
Entertainment,181210,1832,77,0,2017-09-15
Entertainment,10992331,275181,3396,0,2017-09-14
Entertainment,9432242,111297,3467,3749,2017-09-07
Entertainment,87364,1172,56,0,2017-09-07
Entertainment,6423288,64994,2089,0,2017-09-05
Entertainment,94464,1284,66,0,2017-08-30
Entertainment,105214,1473,91,0,2017-08-23
Entertainment,125747,3163,66,0,2017-07-21
Entertainment,476677,6593,79,0,2017-06-08
Entertainment,2217154,25659,637,0,2017-05-31
Entertainment,9689490,101862,1341,1876,2017-05-26
Entertainment,9042615,131558,2454,3264,2017-05-23
Entertainment,6092315,80325,4712,6518,2017-05-17
Entertainment,8219478,86374,2509,0,2017-05-15
Entertainment,5902945,90880,1045,0,2017-05-12
Entertainment,6461829,136906,1061,3027,2017-05-12
Entertainment,8140651,187965,1193,5370,2017-05-10
Entertainment,105211,2803,59,0,2017-05-09
Entertainment,2078886,18622,400,743,2017-05-05
Entertainment,2087994,79521,1101,0,2017-04-28
Entertainment,3645976,37900,878,0,2017-04-25
Entertainment,36621,1303,57,0,2017-04-25
Entertainment,537170,13751,195,0,2017-04-24
Entertainment,5556937,162186,2074,0,2017-04-07
Entertainment,8983245,39454,3010,0,2017-04-06
Entertainment,13818933,226415,4100,0,2017-03-16
Entertainment,8972492,78281,2273,0,2017-03-03
Entertainment,4191238,30247,6966,0,2017-03-02
Entertainment,38886602,372528,13216,0,2017-03-01
Entertainment,2131675,23152,529,0,2017-02-27
Entertainment,1624149,27034,325,0,2017-02-21
Entertainment,3732757,82873,982,0,2017-02-16
Entertainment,61459,1041,27,0,2017-02-15
Entertainment,10471674,185553,1883,0,2017-02-02
Entertainment,40651309,839178,31473,0,2017-01-19
Entertainment,21184895,348085,6446,0,2017-01-13
Entertainment,4759888,68992,670,0,2017-01-12
Entertainment,207815,8631,60,402,2016-12-27
Entertainment,125769,2169,37,0,2016-12-15
Entertainment,143913,2099,33,116,2016-12-15
Entertainment,3116046,33683,380,1077,2016-12-08
Entertainment,135323,2466,41,102,2016-12-07
Entertainment,4843193,50860,1428,1221,2016-11-21
Entertainment,9968521,122816,1391,0,2016-11-21
Entertainment,3759464,33018,591,889,2016-11-15
Entertainment,6167661,53148,1618,0,2016-11-14
Entertainment,22404911,414360,4337,0,2016-10-31
Entertainment,1557120,17813,208,941,2016-10-26
Entertainment,16207984,189199,2309,4864,2016-10-26
Entertainment,69968,1582,20,79,2016-10-24
Entertainment,7889493,170716,1536,0,2016-10-24
Entertainment,107513,2508,41,116,2016-10-10
Entertainment,6059445,58009,612,3261,2016-10-05
Entertainment,9615833,56050,1542,1835,2016-09-28
Entertainment,1576271,16307,211,635,2016-09-27
Entertainment,38848105,573408,16250,0,2016-09-14
Entertainment,1271571,14596,192,0,2016-09-12
Entertainment,125486,3607,251,0,2016-08-31
Entertainment,309126,6566,117,0,2016-08-09
Entertainment,155781,3117,35,67,2016-07-18
Entertainment,166856,2771,132,163,2016-07-15
Entertainment,1540855,43932,836,0,2016-06-13
Entertainment,381310,4032,122,0,2016-06-09
Comedy,18459068,161256,18715,0,2016-05-25
Entertainment,126297,2321,29,124,2016-05-23
Entertainment,22429250,239148,2336,6671,2016-05-18
Entertainment,122667,3579,26,0,2016-05-10
Entertainment,77130,1125,133,0,2016-05-09
Entertainment,2307463,24978,948,0,2016-05-05
Entertainment,16587647,187203,3830,0,2016-05-03
Entertainment,11804266,165744,1364,3290,2016-05-02
Entertainment,60948332,351649,14521,0,2016-03-24
Entertainment,9985061,96740,1804,0,2016-03-24
Entertainment,309002,5391,138,165,2016-03-16
Entertainment,187082,3698,56,0,2016-03-16
Entertainment,3623175,23436,1129,1654,2016-03-01
Entertainment,2359793,37170,397,0,2016-03-01
Entertainment,41604991,597642,42877,0,2016-02-24
Entertainment,7309601,165021,804,0,2016-02-23
Entertainment,253530,4417,121,230,2016-02-21
Entertainment,7933375,73311,2258,1950,2016-02-17
Entertainment,18870525,231388,2474,0,2016-02-12
Entertainment,19759163,254506,5330,0,2016-02-11
Entertainment,3032829,18449,426,593,2016-02-04
Entertainment,11200287,110132,1954,3390,2016-02-04
Entertainment,13164784,61834,12725,1665,2016-02-04
Entertainment,150393,4032,25,0,2016-01-20
Entertainment,188308,4685,102,0,2016-01-18
Entertainment,7470292,65554,1025,0,2016-01-14
Entertainment,111959,1832,12,0,2016-01-13
Entertainment,14859767,163928,1390,5288,2016-01-08
Entertainment,162306,1954,77,81,2015-12-18
Entertainment,236304,2860,428,152,2015-12-16
Entertainment,111911,2163,59,0,2015-12-08
Entertainment,85957,2018,82,0,2015-12-08
Entertainment,118647,2406,65,0,2015-12-03
Entertainment,317136,12344,55,499,2015-12-02
Entertainment,232507,4057,37,115,2015-12-02
Entertainment,302583,3128,548,0,2015-12-01
Entertainment,22604791,241293,2702,0,2015-11-23
Entertainment,16780645,224457,2021,4975,2015-11-19
Entertainment,9654077,122959,2025,4226,2015-11-09
Entertainment,2279483,20269,233,0,2015-11-05
Entertainment,10610350,119156,1095,3850,2015-10-29
Entertainment,4322787,33081,778,1324,2015-10-28
Entertainment,84492213,616086,17147,0,2015-10-16
Entertainment,31006110,289487,5250,10576,2015-10-14
Entertainment,1424225,18285,97,497,2015-10-13
Entertainment,7766577,97867,1111,1889,2015-10-09
Entertainment,64157991,332148,19588,0,2015-10-01
Entertainment,3734764,39033,559,0,2015-09-15
Entertainment,10835124,103461,1644,2232,2015-09-15
Entertainment,6825411,46575,1147,1617,2015-06-13
Entertainment,7587774,94512,1119,2233,2015-06-08
Entertainment,8959049,106160,1176,0,2015-06-05
Entertainment,19916950,232136,2732,4377,2015-05-27
Entertainment,7342032,146710,2518,0,2015-05-01
Entertainment,15205991,118297,1840,1451,2015-05-01
Entertainment,4485745,41021,691,0,2015-04-29
Entertainment,14083696,103695,9281,6150,2015-04-09
Entertainment,1891891,20415,267,1676,2015-04-01
Entertainment,12457315,42965,447,0,2015-03-20
Entertainment,17024133,175463,4014,2753,2015-03-19
Entertainment,14019653,174806,1970,5094,2015-02-21
Entertainment,18863971,206406,5566,7047,2015-02-17
Entertainment,4856694,29837,380,407,2015-02-17
Entertainment,33381473,312819,7811,0,2015-02-12
Entertainment,23160362,251441,3345,5850,2015-02-06
Entertainment,19040198,158437,2420,1844,2015-01-31
Entertainment,31062784,254399,4357,4816,2015-01-23
Entertainment,1234836,11713,159,881,2015-01-07
Entertainment,23628247,209359,3797,6729,2014-12-17
Entertainment,28000967,107672,11956,5442,2014-11-26
Entertainment,10041657,90110,1830,2608,2014-11-14
Entertainment,8979838,65827,1413,1729,2014-11-14
Entertainment,17593406,209719,1939,9851,2014-10-31
Entertainment,75178676,262638,26179,0,2014-10-29
Entertainment,11546256,117371,1984,4347,2014-10-23
Entertainment,2735555,26267,295,0,2014-10-21
Entertainment,30248533,274966,8148,0,2014-10-10
Comedy,5774037,39785,1106,3180,2014-10-10
Entertainment,14354924,130349,2441,3647,2014-10-09
Entertainment,8456027,54691,1469,0,2014-09-15
Entertainment,20586478,172516,2837,0,2014-06-24
Entertainment,7031286,30781,836,548,2014-06-03
Entertainment,50007195,349622,11296,0,2014-05-19
Entertainment,13482338,74518,4426,0,2014-05-05
Entertainment,5633851,40901,733,0,2014-05-02
Entertainment,1927828,19346,201,0,2014-04-23
Comedy,6862911,44187,2252,2534,2014-03-20
Comedy,11140995,95124,2014,0,2014-03-18
Comedy,3947853,42070,690,0,2014-03-13
Entertainment,9594784,58086,1254,0,2014-03-03
Entertainment,8699598,63161,1947,2055,2014-02-21
Entertainment,2414320,16114,266,557,2014-02-19
Entertainment,19446229,243972,2977,0,2014-02-10
Entertainment,4864561,39949,591,0,2014-01-30
Entertainment,8908632,66913,2253,0,2014-01-17
Entertainment,2378437,17204,433,0,2014-01-17
Entertainment,9192016,54366,815,3007,2014-01-07
Entertainment,9550040,80906,1144,3323,2013-12-23
Entertainment,1960767,11291,327,953,2013-12-21
Entertainment,27722257,164455,5168,0,2013-11-18
Entertainment,10287489,76840,1518,0,2013-11-08
Entertainment,3719125,23642,467,680,2013-10-30
Entertainment,1590785,14972,355,0,2013-10-15
Entertainment,18178626,114715,2638,5106,2013-10-11
Entertainment,25991118,118928,4661,0,2013-05-22
Entertainment,60363239,228673,13956,33316,2012-09-11
Entertainment,18412906,120458,13202,0,2012-06-20
Entertainment,31852858,181743,7635,13757,2012-04-27
Entertainment,11428850,53736,1287,0,2012-03-16
Entertainment,35176870,258568,11372,25473,2012-03-01
Entertainment,17172342,86281,4219,9267,2012-02-10
Entertainment,27348495,173549,2523,12393,2012-01-31
Entertainment,21293400,135730,2087,7159,2011-11-18
Entertainment,10023804,71025,1351,2977,2011-11-17
Entertainment,646189,4120,36,477,2011-11-17
Entertainment,7144793,35550,1079,1494,2011-05-24
Entertainment,329767,1823,32,157,2011-03-07
Entertainment,15695684,81291,1876,5494,2010-10-18
Entertainment,9575052,33150,1801,4127,2010-10-11
Entertainment,419535,8423,64,321,2010-10-01
